i    j    k    brain       skull       skin        outside     
12   10   19   1.000000    0.000000    0.000000    0.000000    
12   10   16   1.000000    0.000000    0.000000    0.000000    
12   10   23   1.000000    0.000000    0.000000    0.000000    
12   10   20   1.000000    0.000000    0.000000    0.000000    
12   10   21   1.000000    0.000000    0.000000    0.000000    
12   10   22   1.000000    0.000000    0.000000    0.000000    
12   10   24   1.000000    0.000000    0.000000    0.000000    
12   10   27   1.000000    0.000000    0.000000    0.000000    
12   10   28   1.000000    0.000000    0.000000    0.000000    
12   10   29   0.998535    0.001465    0.000000    0.000000    
12   10   25   1.000000    0.000000    0.000000    0.000000    
12   10   26   1.000000    0.000000    0.000000    0.000000    
12   10   30   0.243652    0.179199    0.186035    0.391113    
12   11   0    0.000000    0.000000    0.019043    0.980957    
12   11   1    0.589844    0.173828    0.155762    0.080566    
12   11   6    1.000000    0.000000    0.000000    0.000000    
12   11   2    1.000000    0.000000    0.000000    0.000000    
12   11   4    1.000000    0.000000    0.000000    0.000000    
12   11   3    1.000000    0.000000    0.000000    0.000000    
12   11   7    1.000000    0.000000    0.000000    0.000000    
12   11   9    1.000000    0.000000    0.000000    0.000000    
12   11   11   1.000000    0.000000    0.000000    0.000000    
12   11   5    1.000000    0.000000    0.000000    0.000000    
12   11   8    1.000000    0.000000    0.000000    0.000000    
12   11   10   1.000000    0.000000    0.000000    0.000000    
12   11   14   1.000000    0.000000    0.000000    0.000000    
12   11   12   1.000000    0.000000    0.000000    0.000000    
12   11   13   1.000000    0.000000    0.000000    0.000000    
12   11   16   1.000000    0.000000    0.000000    0.000000    
12   11   17   1.000000    0.000000    0.000000    0.000000    
12   11   21   1.000000    0.000000    0.000000    0.000000    
12   11   24   1.000000    0.000000    0.000000    0.000000    
12   11   15   1.000000    0.000000    0.000000    0.000000    
12   11   18   1.000000    0.000000    0.000000    0.000000    
12   11   23   1.000000    0.000000    0.000000    0.000000    
12   11   19   1.000000    0.000000    0.000000    0.000000    
12   11   22   1.000000    0.000000    0.000000    0.000000    
12   11   20   1.000000    0.000000    0.000000    0.000000    
12   11   25   1.000000    0.000000    0.000000    0.000000    
12   11   26   1.000000    0.000000    0.000000    0.000000    
12   11   27   1.000000    0.000000    0.000000    0.000000    
12   11   28   1.000000    0.000000    0.000000    0.000000    
12   11   29   1.000000    0.000000    0.000000    0.000000    
12   11   30   0.586914    0.187012    0.146973    0.079102    
12   11   31   0.000000    0.000000    0.025391    0.974609    
12   12   3    1.000000    0.000000    0.000000    0.000000    
12   12   2    1.000000    0.000000    0.000000    0.000000    
12   12   0    0.002441    0.060547    0.149902    0.787109    
12   12   1    0.852539    0.118164    0.029297    0.000000    
12   12   5    1.000000    0.000000    0.000000    0.000000    
12   12   4    1.000000    0.000000    0.000000    0.000000    
12   12   6    1.000000    0.000000    0.000000    0.000000    
12   12   7    1.000000    0.000000    0.000000    0.000000    
12   12   10   1.000000    0.000000    0.000000    0.000000    
12   12   13   1.000000    0.000000    0.000000    0.000000    
12   12   8    1.000000    0.000000    0.000000    0.000000    
12   12   9    1.000000    0.000000    0.000000    0.000000    
12   12   12   1.000000    0.000000    0.000000    0.000000    
12   12   11   1.000000    0.000000    0.000000    0.000000    
12   12   14   1.000000    0.000000    0.000000    0.000000    
12   12   21   1.000000    0.000000    0.000000    0.000000    
12   12   15   1.000000    0.000000    0.000000    0.000000    
12   12   19   1.000000    0.000000    0.000000    0.000000    
12   12   18   1.000000    0.000000    0.000000    0.000000    
12   12   17   1.000000    0.000000    0.000000    0.000000    
12   12   20   1.000000    0.000000    0.000000    0.000000    
12   12   16   1.000000    0.000000    0.000000    0.000000    
12   12   25   1.000000    0.000000    0.000000    0.000000    
12   12   28   1.000000    0.000000    0.000000    0.000000    
12   12   27   1.000000    0.000000    0.000000    0.000000    
12   12   23   1.000000    0.000000    0.000000    0.000000    
12   12   26   1.000000    0.000000    0.000000    0.000000    
12   12   24   1.000000    0.000000    0.000000    0.000000    
12   12   29   1.000000    0.000000    0.000000    0.000000    
12   12   22   1.000000    0.000000    0.000000    0.000000    
12   12   31   0.001465    0.054199    0.150391    0.793945    
12   13   0    0.074219    0.159180    0.167969    0.598633    
12   13   2    1.000000    0.000000    0.000000    0.000000    
12   12   30   0.857910    0.108887    0.033203    0.000000    
12   13   1    0.989258    0.010742    0.000000    0.000000    
12   13   7    1.000000    0.000000    0.000000    0.000000    
12   13   6    1.000000    0.000000    0.000000    0.000000    
12   13   4    1.000000    0.000000    0.000000    0.000000    
12   13   8    1.000000    0.000000    0.000000    0.000000    
12   13   3    1.000000    0.000000    0.000000    0.000000    
12   13   5    1.000000    0.000000    0.000000    0.000000    
12   13   10   1.000000    0.000000    0.000000    0.000000    
12   13   9    1.000000    0.000000    0.000000    0.000000    
12   13   12   1.000000    0.000000    0.000000    0.000000    
12   13   13   1.000000    0.000000    0.000000    0.000000    
12   13   11   1.000000    0.000000    0.000000    0.000000    
12   13   15   1.000000    0.000000    0.000000    0.000000    
12   13   18   1.000000    0.000000    0.000000    0.000000    
12   13   14   1.000000    0.000000    0.000000    0.000000    
12   13   16   1.000000    0.000000    0.000000    0.000000    
12   13   17   1.000000    0.000000    0.000000    0.000000    
12   13   19   1.000000    0.000000    0.000000    0.000000    
12   13   20   1.000000    0.000000    0.000000    0.000000    
12   13   22   1.000000    0.000000    0.000000    0.000000    
12   13   25   1.000000    0.000000    0.000000    0.000000    
12   13   24   1.000000    0.000000    0.000000    0.000000    
12   13   21   1.000000    0.000000    0.000000    0.000000    
12   13   23   1.000000    0.000000    0.000000    0.000000    
12   13   27   1.000000    0.000000    0.000000    0.000000    
12   13   29   1.000000    0.000000    0.000000    0.000000    
12   13   26   1.000000    0.000000    0.000000    0.000000    
12   13   28   1.000000    0.000000    0.000000    0.000000    
12   14   3    1.000000    0.000000    0.000000    0.000000    
12   13   30   0.988770    0.011230    0.000000    0.000000    
12   14   0    0.198242    0.163086    0.148438    0.490234    
12   14   4    1.000000    0.000000    0.000000    0.000000    
12   14   1    1.000000    0.000000    0.000000    0.000000    
12   14   5    1.000000    0.000000    0.000000    0.000000    
12   14   2    1.000000    0.000000    0.000000    0.000000    
12   13   31   0.065918    0.144531    0.171387    0.618164    
12   14   6    1.000000    0.000000    0.000000    0.000000    
12   14   8    1.000000    0.000000    0.000000    0.000000    
12   14   11   1.000000    0.000000    0.000000    0.000000    
12   14   10   1.000000    0.000000    0.000000    0.000000    
12   14   7    1.000000    0.000000    0.000000    0.000000    
12   14   13   1.000000    0.000000    0.000000    0.000000    
12   14   12   1.000000    0.000000    0.000000    0.000000    
12   14   9    1.000000    0.000000    0.000000    0.000000    
12   14   14   1.000000    0.000000    0.000000    0.000000    
12   14   15   1.000000    0.000000    0.000000    0.000000    
12   14   17   1.000000    0.000000    0.000000    0.000000    
12   14   16   1.000000    0.000000    0.000000    0.000000    
12   14   19   1.000000    0.000000    0.000000    0.000000    
12   14   20   1.000000    0.000000    0.000000    0.000000    
12   14   26   1.000000    0.000000    0.000000    0.000000    
12   14   21   1.000000    0.000000    0.000000    0.000000    
12   14   18   1.000000    0.000000    0.000000    0.000000    
12   14   22   1.000000    0.000000    0.000000    0.000000    
12   14   23   1.000000    0.000000    0.000000    0.000000    
12   14   27   1.000000    0.000000    0.000000    0.000000    
12   14   24   1.000000    0.000000    0.000000    0.000000    
12   14   25   1.000000    0.000000    0.000000    0.000000    
12   14   30   1.000000    0.000000    0.000000    0.000000    
12   14   29   1.000000    0.000000    0.000000    0.000000    
12   14   28   1.000000    0.000000    0.000000    0.000000    
12   15   0    0.265625    0.177734    0.152344    0.404297    
12   15   2    1.000000    0.000000    0.000000    0.000000    
12   15   1    1.000000    0.000000    0.000000    0.000000    
12   15   3    1.000000    0.000000    0.000000    0.000000    
12   14   31   0.197266    0.170410    0.162109    0.470215    
12   15   5    1.000000    0.000000    0.000000    0.000000    
12   15   4    1.000000    0.000000    0.000000    0.000000    
12   15   6    1.000000    0.000000    0.000000    0.000000    
12   15   8    1.000000    0.000000    0.000000    0.000000    
12   15   7    1.000000    0.000000    0.000000    0.000000    
12   15   10   1.000000    0.000000    0.000000    0.000000    
12   15   9    1.000000    0.000000    0.000000    0.000000    
12   15   11   1.000000    0.000000    0.000000    0.000000    
12   15   13   1.000000    0.000000    0.000000    0.000000    
12   15   12   1.000000    0.000000    0.000000    0.000000    
12   15   17   1.000000    0.000000    0.000000    0.000000    
12   15   14   1.000000    0.000000    0.000000    0.000000    
12   15   15   1.000000    0.000000    0.000000    0.000000    
12   15   16   1.000000    0.000000    0.000000    0.000000    
12   15   21   1.000000    0.000000    0.000000    0.000000    
12   15   18   1.000000    0.000000    0.000000    0.000000    
12   15   23   1.000000    0.000000    0.000000    0.000000    
12   15   20   1.000000    0.000000    0.000000    0.000000    
12   15   24   1.000000    0.000000    0.000000    0.000000    
12   15   19   1.000000    0.000000    0.000000    0.000000    
12   15   27   1.000000    0.000000    0.000000    0.000000    
12   15   22   1.000000    0.000000    0.000000    0.000000    
12   15   25   1.000000    0.000000    0.000000    0.000000    
12   15   26   1.000000    0.000000    0.000000    0.000000    
12   15   28   1.000000    0.000000    0.000000    0.000000    
12   16   1    1.000000    0.000000    0.000000    0.000000    
12   16   0    0.274414    0.155762    0.165039    0.404785    
12   15   30   1.000000    0.000000    0.000000    0.000000    
12   15   29   1.000000    0.000000    0.000000    0.000000    
12   15   31   0.292969    0.153809    0.153320    0.399902    
12   16   2    1.000000    0.000000    0.000000    0.000000    
12   16   5    1.000000    0.000000    0.000000    0.000000    
12   16   4    1.000000    0.000000    0.000000    0.000000    
12   16   3    1.000000    0.000000    0.000000    0.000000    
12   16   7    1.000000    0.000000    0.000000    0.000000    
12   16   8    1.000000    0.000000    0.000000    0.000000    
12   16   6    1.000000    0.000000    0.000000    0.000000    
12   16   9    1.000000    0.000000    0.000000    0.000000    
12   16   11   1.000000    0.000000    0.000000    0.000000    
12   16   10   1.000000    0.000000    0.000000    0.000000    
12   16   14   1.000000    0.000000    0.000000    0.000000    
12   16   12   1.000000    0.000000    0.000000    0.000000    
